voter_id,photo_reference,first_name,last_name,age,age_group,gender,district,constituency,polling_station_id,booth_number,registration_status,processing_status,verification_status,verification_timestamp,processing_timestamp,queue_time_minutes,processing_time_minutes,anomaly_type
VOTER003838,synthetic://voter/003838.svg,Ishaan,Mehta,62,55-64,Female,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:46:00,7.03,6.04,
VOTER003839,synthetic://voter/003839.svg,Mira,Iyer,50,45-54,Male,District-09,CONST-039,PS-039,3,REGISTERED,PENDING,PENDING,,,8.27,5.58,
VOTER003840,synthetic://voter/003840.svg,Anika,Das,47,45-54,Male,District-10,CONST-040,PS-040,1,REGISTERED,PENDING,PENDING,,,4.59,3.45,
VOTER003841,synthetic://voter/003841.svg,Tara,Bose,67,65-74,Male,District-01,CONST-041,PS-041,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:53:00,12.42,7.83,
VOTER003842,synthetic://voter/003842.svg,Sia,Bose,25,25-34,Female,District-02,CONST-042,PS-042,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:01:00,7.73,7.83,
VOTER003843,synthetic://voter/003843.svg,Anika,Rao,28,25-34,Male,District-03,CONST-043,PS-043,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:53:00,5.36,6.1,
VOTER003844,synthetic://voter/003844.svg,Tara,Kapoor,71,65-74,Male,District-04,CONST-044,PS-044,5,REGISTERED,PENDING,PENDING,,,7.61,3.21,
VOTER003845,synthetic://voter/003845.svg,Kabir,Sen,32,25-34,Male,District-05,CONST-045,PS-045,3,REGISTERED,PENDING,PENDING,,,7.3,7.65,
VOTER003846,synthetic://voter/003846.svg,Mira,Nair,74,65-74,Male,District-06,CONST-046,PS-046,3,REGISTERED,PENDING,PENDING,,,8.83,6.97,
VOTER003847,synthetic://voter/003847.svg,Aarav,Bose,20,18-24,Male,District-07,CONST-047,PS-047,3,REGISTERED,PENDING,PENDING,,,9.81,4.62,
VOTER003848,synthetic://voter/003848.svg,Mira,Sen,56,55-64,Male,District-08,CONST-048,PS-048,3,REGISTERED,PENDING,PENDING,,,6.6,6.42,
VOTER003849,synthetic://voter/003849.svg,Rohan,Nair,78,75-85,Male,District-09,CONST-049,PS-049,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:59:00,11.32,4.25,
VOTER003850,synthetic://voter/003850.svg,Arun,Shah,37,35-44,Female,District-10,CONST-050,PS-050,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:36:00,9.0,4.47,
VOTER003851,synthetic://voter/003851.svg,Anika,Shah,55,55-64,Female,District-01,CONST-001,PS-001,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:25:00,6.95,12.96,
VOTER003852,synthetic://voter/003852.svg,Sia,Iyer,82,75-85,Female,District-02,CONST-002,PS-002,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:57:00,6.36,3.1,
VOTER003853,synthetic://voter/003853.svg,Mira,Das,73,65-74,Female,District-03,CONST-003,PS-003,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:57:00,3.62,4.06,
VOTER003854,synthetic://voter/003854.svg,Tara,Bose,70,65-74,Male,District-04,CONST-004,PS-004,3,REGISTERED,PENDING,PENDING,,,2.58,6.3,
VOTER003855,synthetic://voter/003855.svg,Leela,Shah,74,65-74,Male,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:30:00,1.48,6.6,
VOTER003856,synthetic://voter/003856.svg,Mira,Roy,36,35-44,Female,District-06,CONST-006,PS-006,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:34:00,2.8,5.86,
VOTER003857,synthetic://voter/003857.svg,Mira,Rao,25,25-34,Male,District-07,CONST-007,PS-007,2,REGISTERED,PENDING,PENDING,,,9.13,1.2,
VOTER003858,synthetic://voter/003858.svg,Ishaan,Das,40,35-44,Female,District-08,CONST-008,PS-008,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:51:00,9.55,3.44,
VOTER003859,synthetic://voter/003859.svg,Anika,Shah,47,45-54,Female,District-09,CONST-009,PS-009,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:26:00,11.32,5.16,
VOTER003860,synthetic://voter/003860.svg,Rohan,Shah,50,45-54,Male,District-10,CONST-010,PS-010,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:28:00,12.61,6.14,
VOTER003861,synthetic://voter/003861.svg,Arun,Rao,47,45-54,Female,District-01,CONST-011,PS-011,2,REGISTERED,PENDING,PENDING,,,14.18,5.85,
VOTER003862,synthetic://voter/003862.svg,Leela,Kapoor,61,55-64,Female,District-02,CONST-012,PS-012,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:23:00,11.1,4.35,
VOTER003863,synthetic://voter/003863.svg,Aarav,Iyer,35,35-44,Male,District-03,CONST-013,PS-013,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:49:00,8.72,9.6,
VOTER003864,synthetic://voter/003864.svg,Tara,Nair,50,45-54,Female,District-04,CONST-014,PS-014,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:04:00,10.19,3.88,
VOTER003865,synthetic://voter/003865.svg,Aarav,Kapoor,31,25-34,Female,District-05,CONST-015,PS-015,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:52:00,2.21,3.89,
VOTER003866,synthetic://voter/003866.svg,Nila,Das,64,55-64,Male,District-06,CONST-016,PS-016,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:06:00,7.53,7.04,
VOTER003867,synthetic://voter/003867.svg,Nila,Sen,70,65-74,Male,District-07,CONST-017,PS-017,3,REGISTERED,PENDING,PENDING,,,7.67,7.01,
VOTER003868,synthetic://voter/003868.svg,Aarav,Roy,72,65-74,Female,District-08,CONST-018,PS-018,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:46:00,5.43,3.81,
VOTER003869,synthetic://voter/003869.svg,Anika,Mehta,23,18-24,Male,District-09,CONST-019,PS-019,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:05:00,6.53,5.12,
VOTER003870,synthetic://voter/003870.svg,Nila,Malik,22,18-24,Male,District-10,CONST-020,PS-020,1,REGISTERED,PENDING,PENDING,,,17.63,9.29,
VOTER003871,synthetic://voter/003871.svg,Arun,Rao,71,65-74,Male,District-01,CONST-021,PS-021,2,REGISTERED,PENDING,PENDING,,,15.33,4.55,
VOTER003872,synthetic://voter/003872.svg,Tara,Das,85,75-85,Female,District-02,CONST-022,PS-022,1,REGISTERED,PENDING,PENDING,,,13.11,10.01,
VOTER003873,synthetic://voter/003873.svg,Rohan,Rao,50,45-54,Female,District-03,CONST-023,PS-023,4,REGISTERED,PENDING,PENDING,,,10.26,2.88,
VOTER003874,synthetic://voter/003874.svg,Mira,Iyer,78,75-85,Female,District-04,CONST-024,PS-024,2,REGISTERED,PENDING,PENDING,,,5.2,4.83,
VOTER003875,synthetic://voter/003875.svg,Tara,Sen,48,45-54,Female,District-05,CONST-025,PS-025,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:06:00,10.6,8.59,
VOTER003876,synthetic://voter/003876.svg,Nila,Roy,59,55-64,Female,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:19:00,13.37,6.55,
VOTER003877,synthetic://voter/003877.svg,Sia,Roy,37,35-44,Female,District-07,CONST-027,PS-027,2,REGISTERED,PENDING,PENDING,,,9.89,6.93,
VOTER003878,synthetic://voter/003878.svg,Ishaan,Mehta,28,25-34,Male,District-08,CONST-028,PS-028,3,REGISTERED,PENDING,PENDING,,,4.88,5.94,
VOTER003879,synthetic://voter/003879.svg,Aarav,Kapoor,53,45-54,Male,District-09,CONST-029,PS-029,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:09:00,3.9,3.4,
VOTER003880,synthetic://voter/003880.svg,Mira,Nair,71,65-74,Female,District-10,CONST-030,PS-030,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:18:00,2.45,6.53,
VOTER003881,synthetic://voter/003881.svg,Dev,Sen,69,65-74,Female,District-01,CONST-031,PS-031,2,REGISTERED,PENDING,PENDING,,,5.51,5.01,
VOTER003882,synthetic://voter/003882.svg,Sia,Malik,68,65-74,Female,District-02,CONST-032,PS-032,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:59:00,1.4,4.92,
VOTER003883,synthetic://voter/003883.svg,Dev,Das,43,35-44,Female,District-03,CONST-033,PS-033,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:25:00,13.3,5.22,
VOTER003884,synthetic://voter/003884.svg,Ishaan,Nair,68,65-74,Male,District-04,CONST-034,PS-034,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:30:00,5.67,3.81,
VOTER003885,synthetic://voter/003885.svg,Nila,Malik,37,35-44,Female,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:04:00,7.05,6.35,
VOTER003886,synthetic://voter/003886.svg,Rohan,Bose,76,75-85,Male,District-06,CONST-036,PS-036,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:39:00,3.95,8.68,
VOTER003887,synthetic://voter/003887.svg,Aarav,Mehta,34,25-34,Female,District-07,CONST-037,PS-037,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:13:00,9.53,6.48,
VOTER003888,synthetic://voter/003888.svg,Tara,Sen,63,55-64,Male,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:38:00,8.75,7.15,
VOTER003889,synthetic://voter/003889.svg,Leela,Mehta,43,35-44,Male,District-09,CONST-039,PS-039,2,REGISTERED,PENDING,PENDING,,,4.12,4.34,
VOTER003890,synthetic://voter/003890.svg,Anika,Shah,65,65-74,Male,District-10,CONST-040,PS-040,3,REGISTERED,PENDING,PENDING,,,9.03,4.91,
VOTER003891,synthetic://voter/003891.svg,Nila,Bose,28,25-34,Male,District-01,CONST-041,PS-041,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:57:00,8.82,6.21,
VOTER003892,synthetic://voter/003892.svg,Ishaan,Malik,32,25-34,Male,District-02,CONST-042,PS-042,2,REGISTERED,PENDING,PENDING,,,17.47,4.58,
VOTER003893,synthetic://voter/003893.svg,Mira,Malik,48,45-54,Female,District-03,CONST-043,PS-043,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:15:00,9.61,6.86,
VOTER003894,synthetic://voter/003894.svg,Sia,Bose,26,25-34,Female,District-04,CONST-044,PS-044,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:01:00,2.47,1.2,
VOTER003895,synthetic://voter/003895.svg,Ishaan,Kapoor,73,65-74,Female,District-05,CONST-045,PS-045,2,REGISTERED,PENDING,PENDING,,,5.9,6.16,
VOTER003896,synthetic://voter/003896.svg,Tara,Malik,57,55-64,Male,District-06,CONST-046,PS-046,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:37:00,14.59,2.62,
VOTER003897,synthetic://voter/003897.svg,Nila,Iyer,39,35-44,Male,District-07,CONST-047,PS-047,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:52:00,11.07,4.11,
VOTER003898,synthetic://voter/003898.svg,Dev,Shah,46,45-54,Female,District-08,CONST-048,PS-048,2,REGISTERED,PENDING,PENDING,,,12.46,3.22,
VOTER003899,synthetic://voter/003899.svg,Dev,Kapoor,46,45-54,Male,District-09,CONST-049,PS-049,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:03:00,7.6,5.7,
VOTER003900,synthetic://voter/003900.svg,Leela,Kapoor,71,65-74,Female,District-10,CONST-050,PS-050,1,REGISTERED,PENDING,PENDING,,,3.7,3.06,
VOTER003901,synthetic://voter/003901.svg,Dev,Kapoor,26,25-34,Female,District-01,CONST-001,PS-001,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:05:00,6.56,7.17,
VOTER003902,synthetic://voter/003902.svg,Dev,Nair,69,65-74,Male,District-02,CONST-002,PS-002,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:21:00,9.58,2.17,
VOTER003903,synthetic://voter/003903.svg,Anika,Sen,37,35-44,Female,District-03,CONST-003,PS-003,1,REGISTERED,PENDING,PENDING,,,9.74,9.92,
VOTER003904,synthetic://voter/003904.svg,Mira,Roy,52,45-54,Male,District-04,CONST-004,PS-004,1,REGISTERED,PENDING,PENDING,,,7.4,5.19,
VOTER003905,synthetic://voter/003905.svg,Dev,Rao,36,35-44,Male,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:51:00,13.53,8.19,
VOTER003906,synthetic://voter/003906.svg,Nila,Iyer,57,55-64,Female,District-06,CONST-006,PS-006,1,REGISTERED,PENDING,PENDING,,,7.82,11.88,
VOTER003907,synthetic://voter/003907.svg,Anika,Das,19,18-24,Male,District-07,CONST-007,PS-007,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:25:00,6.24,5.63,
VOTER003908,synthetic://voter/003908.svg,Dev,Rao,85,75-85,Female,District-08,CONST-008,PS-008,4,REGISTERED,PENDING,PENDING,,,7.32,10.07,
VOTER003909,synthetic://voter/003909.svg,Tara,Mehta,59,55-64,Male,District-09,CONST-009,PS-009,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:12:00,4.69,1.2,
VOTER003910,synthetic://voter/003910.svg,Rohan,Rao,49,45-54,Male,District-10,CONST-010,PS-010,3,REGISTERED,PENDING,PENDING,,,10.93,5.98,
VOTER003911,synthetic://voter/003911.svg,Aarav,Joshi,77,75-85,Female,District-01,CONST-011,PS-011,2,REGISTERED,PENDING,PENDING,,,8.72,7.92,
VOTER003912,synthetic://voter/003912.svg,Aarav,Iyer,36,35-44,Male,District-02,CONST-012,PS-012,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:51:00,9.56,5.87,
VOTER003913,synthetic://voter/003913.svg,Dev,Bose,76,75-85,Male,District-03,CONST-013,PS-013,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:08:00,12.39,3.2,
VOTER003914,synthetic://voter/003914.svg,Arun,Sen,49,45-54,Male,District-04,CONST-014,PS-014,5,REGISTERED,PENDING,PENDING,,,7.39,3.78,
VOTER003915,synthetic://voter/003915.svg,Dev,Joshi,40,35-44,Female,District-05,CONST-015,PS-015,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:13:00,12.53,8.16,
VOTER003916,synthetic://voter/003916.svg,Anika,Shah,73,65-74,Female,District-06,CONST-016,PS-016,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:44:00,2.91,9.42,
VOTER003917,synthetic://voter/003917.svg,Aarav,Kapoor,57,55-64,Male,District-07,CONST-017,PS-017,3,REGISTERED,PENDING,PENDING,,,6.69,3.58,
VOTER003918,synthetic://voter/003918.svg,Sia,Nair,45,45-54,Female,District-08,CONST-018,PS-018,1,REGISTERED,PENDING,PENDING,,,4.44,1.56,
VOTER003919,synthetic://voter/003919.svg,Anika,Malik,83,75-85,Female,District-09,CONST-019,PS-019,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:22:00,7.09,3.77,
VOTER003920,synthetic://voter/003920.svg,Anika,Roy,46,45-54,Female,District-10,CONST-020,PS-020,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:48:00,11.2,5.1,
VOTER003921,synthetic://voter/003921.svg,Dev,Kapoor,24,18-24,Male,District-01,CONST-021,PS-021,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:03:00,8.85,7.85,
VOTER003922,synthetic://voter/003922.svg,Dev,Sen,50,45-54,Female,District-02,CONST-022,PS-022,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:49:00,4.72,4.81,
VOTER003923,synthetic://voter/003923.svg,Dev,Das,47,45-54,Female,District-03,CONST-023,PS-023,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:49:00,7.67,6.63,
VOTER003924,synthetic://voter/003924.svg,Nila,Nair,59,55-64,Male,District-04,CONST-024,PS-024,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:14:00,14.89,6.47,
VOTER003925,synthetic://voter/003925.svg,Sia,Sen,24,18-24,Male,District-05,CONST-025,PS-025,2,REGISTERED,PENDING,PENDING,,,11.58,5.28,
VOTER003926,synthetic://voter/003926.svg,Nila,Iyer,37,35-44,Male,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:06:00,4.56,2.87,
VOTER003927,synthetic://voter/003927.svg,Mira,Rao,27,25-34,Male,District-07,CONST-027,PS-027,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:21:00,5.46,4.21,
VOTER003928,synthetic://voter/003928.svg,Mira,Shah,47,45-54,Female,District-08,CONST-028,PS-028,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:49:00,12.24,1.2,
VOTER003929,synthetic://voter/003929.svg,Aarav,Nair,49,45-54,Female,District-09,CONST-029,PS-029,5,REGISTERED,PENDING,PENDING,,,7.45,1.2,
VOTER003930,synthetic://voter/003930.svg,Leela,Joshi,57,55-64,Male,District-10,CONST-030,PS-030,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:10:00,8.22,9.87,
VOTER003931,synthetic://voter/003931.svg,Tara,Mehta,32,25-34,Male,District-01,CONST-031,PS-031,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:06:00,1.34,5.87,
VOTER003932,synthetic://voter/003932.svg,Arun,Rao,73,65-74,Male,District-02,CONST-032,PS-032,3,REGISTERED,PENDING,PENDING,,,10.73,8.36,
VOTER003933,synthetic://voter/003933.svg,Dev,Mehta,70,65-74,Male,District-03,CONST-033,PS-033,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:00:00,10.79,3.65,
VOTER003934,synthetic://voter/003934.svg,Tara,Iyer,73,65-74,Female,District-04,CONST-034,PS-034,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:00:00,14.2,9.39,
VOTER003935,synthetic://voter/003935.svg,Arun,Iyer,58,55-64,Male,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:35:00,10.47,7.52,
VOTER003936,synthetic://voter/003936.svg,Arun,Das,71,65-74,Male,District-06,CONST-036,PS-036,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:14:00,6.77,6.04,
VOTER003937,synthetic://voter/003937.svg,Leela,Sen,21,18-24,Female,District-07,CONST-037,PS-037,2,REGISTERED,PENDING,PENDING,,,1.46,5.67,
VOTER003938,synthetic://voter/003938.svg,Aarav,Joshi,23,18-24,Female,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:38:00,6.89,9.73,
VOTER003939,synthetic://voter/003939.svg,Kabir,Shah,37,35-44,Female,District-09,CONST-039,PS-039,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:40:00,3.47,5.56,
VOTER003940,synthetic://voter/003940.svg,Rohan,Das,22,18-24,Female,District-10,CONST-040,PS-040,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:57:00,12.52,5.41,
VOTER003941,synthetic://voter/003941.svg,Nila,Mehta,70,65-74,Male,District-01,CONST-041,PS-041,2,REGISTERED,PENDING,PENDING,,,3.27,6.3,
VOTER003942,synthetic://voter/003942.svg,Aarav,Roy,71,65-74,Male,District-02,CONST-042,PS-042,1,REGISTERED,PENDING,PENDING,,,12.14,6.43,
VOTER003943,synthetic://voter/003943.svg,Dev,Iyer,60,55-64,Male,District-03,CONST-043,PS-043,4,REGISTERED,PENDING,PENDING,,,8.69,2.83,
VOTER003944,synthetic://voter/003944.svg,Dev,Sen,40,35-44,Female,District-04,CONST-044,PS-044,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:19:00,18.63,6.24,
VOTER003945,synthetic://voter/003945.svg,Rohan,Kapoor,55,55-64,Female,District-05,CONST-045,PS-045,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:00:00,5.27,3.84,
VOTER003946,synthetic://voter/003946.svg,Kabir,Das,77,75-85,Female,District-06,CONST-046,PS-046,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:29:00,7.45,2.05,
VOTER003947,synthetic://voter/003947.svg,Leela,Roy,69,65-74,Male,District-07,CONST-047,PS-047,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:12:00,13.26,4.94,
VOTER003948,synthetic://voter/003948.svg,Anika,Iyer,31,25-34,Male,District-08,CONST-048,PS-048,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:21:00,6.44,7.41,
VOTER003949,synthetic://voter/003949.svg,Rohan,Malik,28,25-34,Male,District-09,CONST-049,PS-049,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:25:00,3.03,6.17,
VOTER003950,synthetic://voter/003950.svg,Mira,Mehta,75,75-85,Male,District-10,CONST-050,PS-050,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:23:00,10.98,4.2,
VOTER003951,synthetic://voter/003951.svg,Rohan,Das,56,55-64,Male,District-01,CONST-001,PS-001,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:14:00,14.39,6.8,
VOTER003952,synthetic://voter/003952.svg,Arun,Roy,49,45-54,Male,District-02,CONST-002,PS-002,3,REGISTERED,PENDING,PENDING,,,9.52,6.2,
VOTER003953,synthetic://voter/003953.svg,Nila,Malik,44,35-44,Male,District-03,CONST-003,PS-003,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:17:00,12.45,8.85,
VOTER003954,synthetic://voter/003954.svg,Sia,Bose,72,65-74,Male,District-04,CONST-004,PS-004,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:00:00,9.19,4.08,
VOTER003955,synthetic://voter/003955.svg,Tara,Mehta,48,45-54,Female,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:30:00,9.66,8.03,
VOTER003956,synthetic://voter/003956.svg,Aarav,Mehta,71,65-74,Female,District-06,CONST-006,PS-006,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:37:00,7.41,8.49,
VOTER003957,synthetic://voter/003957.svg,Ishaan,Nair,51,45-54,Male,District-07,CONST-007,PS-007,2,REGISTERED,PENDING,PENDING,,,11.02,7.58,
VOTER003958,synthetic://voter/003958.svg,Aarav,Malik,21,18-24,Female,District-08,CONST-008,PS-008,4,REGISTERED,PENDING,PENDING,,,11.92,5.76,
VOTER003959,synthetic://voter/003959.svg,Kabir,Malik,44,35-44,Male,District-09,CONST-009,PS-009,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:02:00,2.47,5.89,
VOTER003960,synthetic://voter/003960.svg,Ishaan,Das,35,35-44,Female,District-10,CONST-010,PS-010,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:27:00,10.79,6.76,
VOTER003961,synthetic://voter/003961.svg,Dev,Shah,25,25-34,Male,District-01,CONST-011,PS-011,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:20:00,5.35,4.84,
VOTER003962,synthetic://voter/003962.svg,Ishaan,Mehta,46,45-54,Male,District-02,CONST-012,PS-012,3,REGISTERED,PENDING,PENDING,,,0.2,6.14,
VOTER003963,synthetic://voter/003963.svg,Kabir,Shah,70,65-74,Male,District-03,CONST-013,PS-013,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:36:00,7.45,9.79,
VOTER003964,synthetic://voter/003964.svg,Dev,Nair,42,35-44,Female,District-04,CONST-014,PS-014,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:40:00,0.95,5.21,
VOTER003965,synthetic://voter/003965.svg,Dev,Rao,75,75-85,Female,District-05,CONST-015,PS-015,3,REGISTERED,PENDING,PENDING,,,7.44,5.2,
VOTER003966,synthetic://voter/003966.svg,Rohan,Joshi,22,18-24,Male,District-06,CONST-016,PS-016,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:21:00,11.15,4.61,
VOTER003967,synthetic://voter/003967.svg,Nila,Mehta,75,75-85,Male,District-07,CONST-017,PS-017,3,REGISTERED,PENDING,PENDING,,,10.33,5.63,
VOTER003968,synthetic://voter/003968.svg,Arun,Rao,84,75-85,Female,District-08,CONST-018,PS-018,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:48:00,11.56,6.31,
VOTER003969,synthetic://voter/003969.svg,Mira,Rao,61,55-64,Female,District-09,CONST-019,PS-019,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:15:00,7.38,6.21,
VOTER003970,synthetic://voter/003970.svg,Arun,Shah,34,25-34,Female,District-10,CONST-020,PS-020,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:17:00,1.59,4.44,
VOTER003971,synthetic://voter/003971.svg,Tara,Iyer,66,65-74,Male,District-01,CONST-021,PS-021,3,REGISTERED,PENDING,PENDING,,,5.17,6.87,
VOTER003972,synthetic://voter/003972.svg,Sia,Malik,54,45-54,Female,District-02,CONST-022,PS-022,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:25:00,9.72,6.91,
VOTER003973,synthetic://voter/003973.svg,Anika,Bose,50,45-54,Female,District-03,CONST-023,PS-023,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:12:00,9.81,4.46,
VOTER003974,synthetic://voter/003974.svg,Mira,Malik,77,75-85,Female,District-04,CONST-024,PS-024,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:15:00,6.38,7.08,
VOTER003975,synthetic://voter/003975.svg,Ishaan,Mehta,37,35-44,Female,District-05,CONST-025,PS-025,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:04:00,4.31,7.98,
VOTER003976,synthetic://voter/003976.svg,Kabir,Shah,70,65-74,Female,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:34:00,11.23,6.76,
VOTER003977,synthetic://voter/003977.svg,Sia,Nair,31,25-34,Male,District-07,CONST-027,PS-027,3,REGISTERED,PENDING,PENDING,,,10.34,2.67,
VOTER003978,synthetic://voter/003978.svg,Kabir,Roy,36,35-44,Female,District-08,CONST-028,PS-028,3,REGISTERED,PENDING,PENDING,,,7.76,3.37,
VOTER003979,synthetic://voter/003979.svg,Mira,Das,55,55-64,Female,District-09,CONST-029,PS-029,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:47:00,11.54,6.32,
VOTER003980,synthetic://voter/003980.svg,Arun,Mehta,84,75-85,Male,District-10,CONST-030,PS-030,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:35:00,23.62,2.6,
VOTER003981,synthetic://voter/003981.svg,Sia,Das,19,18-24,Female,District-01,CONST-031,PS-031,2,REGISTERED,PENDING,PENDING,,,7.43,6.65,
VOTER003982,synthetic://voter/003982.svg,Ishaan,Kapoor,58,55-64,Male,District-02,CONST-032,PS-032,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:02:00,3.14,6.88,
VOTER003983,synthetic://voter/003983.svg,Aarav,Iyer,22,18-24,Male,District-03,CONST-033,PS-033,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:41:00,3.7,7.41,
VOTER003984,synthetic://voter/003984.svg,Mira,Sen,30,25-34,Female,District-04,CONST-034,PS-034,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:37:00,10.32,3.38,
VOTER003985,synthetic://voter/003985.svg,Ishaan,Nair,31,25-34,Male,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:39:00,10.91,1.99,
VOTER003986,synthetic://voter/003986.svg,Tara,Shah,34,25-34,Male,District-06,CONST-036,PS-036,3,REGISTERED,PENDING,PENDING,,,10.55,7.55,
